ticker,tier2_scope1_tco2e,tier2_scope1_method,tier2_scope1_sector_used,tier2_scope1_peer_count,tier2_scope1_notes,tier2_scope2_tco2e,tier2_scope2_method,tier2_scope2_sector_used,tier2_scope2_peer_count,tier2_scope2_notes
LII,29481.5,median_model_revenue+employees,sector:Industrials,40,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Industrials' (40 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (6.94524e-06) x this company's revenue ($5,302,199,808) = 36,825 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (4.09963) x this company's employee count (5,400) = 22,138 tCO2e. Final estimate is the average of the available method(s): 29,482 tCO2e.",35400.3,median_model_revenue+employees,sector:Industrials,28,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Industrials' (28 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (9.89188e-06) x this company's revenue ($5,302,199,808) = 52,449 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (3.39852) x this company's employee count (5,400) = 18,352 tCO2e. Final estimate is the average of the available method(s): 35,400 tCO2e."
LYV,18494.8,median_model_revenue+employees,sector:Communication Services,6,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Communication Services' (6 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (6.73153e-07) x this company's revenue ($26,272,534,528) = 17,685 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (1.09064) x this company's employee count (17,700) = 19,304 tCO2e. Final estimate is the average of the available method(s): 18,495 tCO2e.",102305.6,median_model_revenue+employees,sector:Communication Services,6,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Communication Services' (6 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (5.2889e-06) x this company's revenue ($26,272,534,528) = 138,953 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (3.70951) x this company's employee count (17,700) = 65,658 tCO2e. Final estimate is the average of the available method(s): 102,306 tCO2e."
MTB,5916.3,median_model_revenue+employees,sector:Financials,21,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Financials' (21 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (5.36817e-07) x this company's revenue ($9,450,999,808) = 5,073 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (0.312029) x this company's employee count (21,662) = 6,759 tCO2e. Final estimate is the average of the available method(s): 5,916 tCO2e.",3738.7,median_model_revenue+employees,sector:Financials,17,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Financials' (17 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (1.98278e-07) x this company's revenue ($9,450,999,808) = 1,874 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (0.25868) x this company's employee count (21,662) = 5,604 tCO2e. Final estimate is the average of the available method(s): 3,739 tCO2e."
MRSH,22322.6,median_model_revenue+employees,sector:Financials,21,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Financials' (21 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (5.36817e-07) x this company's revenue ($27,946,999,808) = 15,002 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (0.312029) x this company's employee count (95,000) = 29,643 tCO2e. Final estimate is the average of the available method(s): 22,323 tCO2e.",15058.0,median_model_revenue+employees,sector:Financials,17,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Financials' (17 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (1.98278e-07) x this company's revenue ($27,946,999,808) = 5,541 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (0.25868) x this company's employee count (95,000) = 24,575 tCO2e. Final estimate is the average of the available method(s): 15,058 tCO2e."
MAS,63358.0,median_model_revenue+employees,sector:Industrials,40,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Industrials' (40 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (6.94524e-06) x this company's revenue ($7,619,999,744) = 52,923 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (4.09963) x this company's employee count (18,000) = 73,793 tCO2e. Final estimate is the average of the available method(s): 63,358 tCO2e.",68274.7,median_model_revenue+employees,sector:Industrials,28,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Industrials' (28 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (9.89188e-06) x this company's revenue ($7,619,999,744) = 75,376 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (3.39852) x this company's employee count (18,000) = 61,173 tCO2e. Final estimate is the average of the available method(s): 68,275 tCO2e."
MA,15625.9,median_model_revenue+employees,sector:Financials,21,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Financials' (21 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (5.36817e-07) x this company's revenue ($35,083,001,856) = 18,833 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (0.312029) x this company's employee count (39,800) = 12,419 tCO2e. Final estimate is the average of the available method(s): 15,626 tCO2e.",8625.8,median_model_revenue+employees,sector:Financials,17,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Financials' (17 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (1.98278e-07) x this company's revenue ($35,083,001,856) = 6,956 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (0.25868) x this company's employee count (39,800) = 10,295 tCO2e. Final estimate is the average of the available method(s): 8,626 tCO2e."
MRK,,,,,,177936.5,median_model_revenue+employees,sector:Health Care,18,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Health Care' (18 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (3.19915e-06) x this company's revenue ($66,568,998,912) = 212,964 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (1.95766) x this company's employee count (73,000) = 142,909 tCO2e. Final estimate is the average of the available method(s): 177,937 tCO2e."
MGM,,,,,,112762.5,median_model_revenue+employees,sector:Consumer Discretionary,18,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Consumer Discretionary' (18 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (6.64506e-06) x this company's revenue ($17,761,441,792) = 118,026 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (1.79165) x this company's employee count (60,000) = 107,499 tCO2e. Final estimate is the average of the available method(s): 112,762 tCO2e."
MCHP,,,,,,32583.7,median_model_revenue+employees,sub_industry:Semiconductors,5,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sub_industry = 'Semiconductors' (5 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (2.34945e-06) x this company's revenue ($5,122,299,904) = 12,035 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (2.96832) x this company's employee count (17,900) = 53,133 tCO2e. Final estimate is the average of the available method(s): 32,584 tCO2e."
MU,,,,,,184707.4,median_model_revenue+employees,sub_industry:Semiconductors,5,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sub_industry = 'Semiconductors' (5 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (2.34945e-06) x this company's revenue ($90,273,996,800) = 212,094 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (2.96832) x this company's employee count (53,000) = 157,321 tCO2e. Final estimate is the average of the available method(s): 184,707 tCO2e."
TAP,,,,,,35357.5,median_model_revenue+employees,sector:Consumer Staples,16,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Consumer Staples' (16 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (2.81277e-06) x this company's revenue ($11,083,499,520) = 31,175 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (2.44072) x this company's employee count (16,200) = 39,540 tCO2e. Final estimate is the average of the available method(s): 35,357 tCO2e."
NEM,,,,,,2099122.2,median_model_revenue+employees,sector:Materials,9,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Materials' (9 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (0.000101463) x this company's revenue ($25,767,000,064) = 2,614,403 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (90.5052) x this company's employee count (17,500) = 1,583,841 tCO2e. Final estimate is the average of the available method(s): 2,099,122 tCO2e."
NI,,,,,,86236.6,median_model_revenue+employees,sector:Utilities,10,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Utilities' (10 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (9.6601e-06) x this company's revenue ($6,881,500,160) = 66,476 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (13.8233) x this company's employee count (7,668) = 105,997 tCO2e. Final estimate is the average of the available method(s): 86,237 tCO2e."
NOC,,,,,,373570.8,median_model_revenue+employees,sector:Industrials,28,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Industrials' (28 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (9.89188e-06) x this company's revenue ($42,892,001,280) = 424,282 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (3.39852) x this company's employee count (95,000) = 322,859 tCO2e. Final estimate is the average of the available method(s): 373,571 tCO2e."
NRG,,,,,,275434.0,median_model_revenue+employees,sector:Utilities,10,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Utilities' (10 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (9.6601e-06) x this company's revenue ($33,124,999,168) = 319,991 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (13.8233) x this company's employee count (16,702) = 230,877 tCO2e. Final estimate is the average of the available method(s): 275,434 tCO2e."
NUE,,,,,,3324798.2,median_model_revenue+employees,sector:Materials,9,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Materials' (9 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (0.000101463) x this company's revenue ($36,101,001,216) = 3,662,925 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (90.5052) x this company's employee count (33,000) = 2,986,672 tCO2e. Final estimate is the average of the available method(s): 3,324,798 tCO2e."
OXY,,,,,,919922.6,median_model_revenue+employees,sector:Energy,6,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Energy' (6 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (1.7615e-05) x this company's revenue ($23,925,999,616) = 421,457 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (136.226) x this company's employee count (10,412) = 1,418,389 tCO2e. Final estimate is the average of the available method(s): 919,923 tCO2e."
OKE,,,,,,777600.0,median_model_revenue+employees,sector:Energy,6,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Energy' (6 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (1.7615e-05) x this company's revenue ($39,366,000,640) = 693,432 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (136.226) x this company's employee count (6,326) = 861,768 tCO2e. Final estimate is the average of the available method(s): 777,600 tCO2e."
MCK,767602.5,median_model_revenue+employees,sector:Health Care,25,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Health Care' (25 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (3.54491e-06) x this company's revenue ($410,983,006,208) = 1,456,897 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (1.88241) x this company's employee count (41,600) = 78,308 tCO2e. Final estimate is the average of the available method(s): 767,603 tCO2e.",698116.9,median_model_revenue+employees,sector:Health Care,18,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sector = 'Health Care' (18 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (3.19915e-06) x this company's revenue ($410,983,006,208) = 1,314,795 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (1.95766) x this company's employee count (41,600) = 81,439 tCO2e. Final estimate is the average of the available method(s): 698,117 tCO2e."
MDT,132976.3,median_model_revenue+employees,sub_industry:Health Care Equipment,6,"Tier 2 Scope 1 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sub_industry = 'Health Care Equipment' (6 Tier 1 peers with a real Scope 1 value, floor=5). Revenue-based: median peer Scope 1 tCO2e/$ revenue (3.85286e-06) x this company's revenue ($37,541,998,592) = 144,644 tCO2e. Employee-based: median peer Scope 1 tCO2e/employee (1.27693) x this company's employee count (95,000) = 121,309 tCO2e. Final estimate is the average of the available method(s): 132,976 tCO2e.",121054.3,median_model_revenue+employees,sub_industry:Health Care Equipment,5,"Tier 2 Scope 2 ESTIMATE (LSEG median-model style), NOT a disclosure -- see pipeline/tier2_estimation/estimate_tier2.py. Peer group: sub_industry = 'Health Care Equipment' (5 Tier 1 peers with a real Scope 2 value, floor=5). Revenue-based: median peer Scope 2 tCO2e/$ revenue (3.17691e-06) x this company's revenue ($37,541,998,592) = 119,268 tCO2e. Employee-based: median peer Scope 2 tCO2e/employee (1.29306) x this company's employee count (95,000) = 122,841 tCO2e. Final estimate is the average of the available method(s): 121,054 tCO2e."
